številka izvajalca;šifra nadrejenega;šifra osnovni;šifra podrejeni;šifra lokacije;naziv organizacije (pravne osebe);dodatni naziv;naslov - ulica in hišna številka;naslov - pošta;šifra VZD;naziv VZD;šifra pravnega statusa izvajalca;opis pravnega statusa izvajalca;šifra tipa izvajalca;opis tipa izvajalca;šifra občine;ime občine;šifra ZZV;izberi 1 za izvajalec samo 1X;število vrstic (VZD-jev) pri posameznemu izvajalcu
50058;06001;50007;50058;00;KC SPS PEDIATRIČNA KLINIKA KLINIČNI ODDELEK ZA NEVROLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;231;Radiologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;13
50058;06001;50007;50058;00;KC SPS PEDIATRIČNA KLINIKA KLINIČNI ODDELEK ZA NEVROLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;327;Pediatrija v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;13
50058;06001;50007;50058;00;KC SPS PEDIATRIČNA KLINIKA KLINIČNI ODDELEK ZA NEVROLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;346;Javno zdravje v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;13
50058;06001;50007;50058;00;KC SPS PEDIATRIČNA KLINIKA KLINIČNI ODDELEK ZA NEVROLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;507;Fizioterapija;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;13
50058;06001;50007;50058;00;KC SPS PEDIATRIČNA KLINIKA KLINIČNI ODDELEK ZA NEVROLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;512;Psihologija;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;13
50058;06001;50007;50058;00;KC SPS PEDIATRIČNA KLINIKA KLINIČNI ODDELEK ZA NEVROLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;13
50059;06001;50007;50059;00;KC SPS PEDIATRIČNA KLINIKA KLINIČNI ODDELEK ZA NEFROLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;116;Nefrologija v bolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;1;6
50059;06001;50007;50059;00;KC SPS PEDIATRIČNA KLINIKA KLINIČNI ODDELEK ZA NEFROLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;127;Pediatrija v bolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50059;06001;50007;50059;00;KC SPS PEDIATRIČNA KLINIKA KLINIČNI ODDELEK ZA NEFROLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;216;Nefrologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50059;06001;50007;50059;00;KC SPS PEDIATRIČNA KLINIKA KLINIČNI ODDELEK ZA NEFROLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;227;Pediatrija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50059;06001;50007;50059;00;KC SPS PEDIATRIČNA KLINIKA KLINIČNI ODDELEK ZA NEFROLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;507;Fizioterapija;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50059;06001;50007;50059;00;KC SPS PEDIATRIČNA KLINIKA KLINIČNI ODDELEK ZA NEFROLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50060;06001;50007;50060;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA KARDIOLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;127;Pediatrija v bolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;1;6
50060;06001;50007;50060;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA KARDIOLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;131;Radiologija v bolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50060;06001;50007;50060;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA KARDIOLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;227;Pediatrija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50060;06001;50007;50060;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA KARDIOLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;231;Radiologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50060;06001;50007;50060;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA KARDIOLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;507;Fizioterapija;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50060;06001;50007;50060;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA KARDIOLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50061;06001;50007;50061;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA ALERG. IN REVM. BOLEZNI;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;127;Pediatrija v bolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;1;6
50061;06001;50007;50061;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA ALERG. IN REVM. BOLEZNI;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;131;Radiologija v bolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50061;06001;50007;50061;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA ALERG. IN REVM. BOLEZNI;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;227;Pediatrija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50061;06001;50007;50061;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA ALERG. IN REVM. BOLEZNI;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;231;Radiologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50061;06001;50007;50061;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA ALERG. IN REVM. BOLEZNI;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;507;Fizioterapija;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50061;06001;50007;50061;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA ALERG. IN REVM. BOLEZNI;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50062;06001;50007;50062;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA GASTROENTEROLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;127;Pediatrija v bolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;1;6
50062;06001;50007;50062;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA GASTROENTEROLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;131;Radiologija v bolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50062;06001;50007;50062;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA GASTROENTEROLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;227;Pediatrija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50062;06001;50007;50062;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA GASTROENTEROLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;231;Radiologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50062;06001;50007;50062;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA GASTROENTEROLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;507;Fizioterapija;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50062;06001;50007;50062;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA GASTROENTEROLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50063;06001;50007;50063;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA NEONATOLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;127;Pediatrija v bolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;1;4
50063;06001;50007;50063;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA NEONATOLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;227;Pediatrija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;4
50063;06001;50007;50063;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA NEONATOLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;507;Fizioterapija;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;4
50063;06001;50007;50063;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA NEONATOLOGIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;4
50064;06001;50007;50064;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA PLJUČNE BOLEZNI;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;127;Pediatrija v bolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;1;7
50064;06001;50007;50064;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA PLJUČNE BOLEZNI;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;131;Radiologija v bolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;7
50064;06001;50007;50064;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA PLJUČNE BOLEZNI;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;227;Pediatrija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;7
50064;06001;50007;50064;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA PLJUČNE BOLEZNI;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;231;Radiologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;7
50064;06001;50007;50064;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA PLJUČNE BOLEZNI;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;346;Javno zdravje v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;7
50064;06001;50007;50064;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA PLJUČNE BOLEZNI;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;507;Fizioterapija;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;7
50064;06001;50007;50064;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA PLJUČNE BOLEZNI;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;7
50065;06001;50007;50065;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA ONKOLOGIJO IN;HEMATOLOGIJO;BOHORIČEVA ULICA 20;1000 LJUBLJANA;127;Pediatrija v bolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;1;4
50065;06001;50007;50065;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA ONKOLOGIJO IN;HEMATOLOGIJO;BOHORIČEVA ULICA 20;1000 LJUBLJANA;227;Pediatrija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;4
50065;06001;50007;50065;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA ONKOLOGIJO IN;HEMATOLOGIJO;BOHORIČEVA ULICA 20;1000 LJUBLJANA;507;Fizioterapija;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;4
50065;06001;50007;50065;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA ONKOLOGIJO IN;HEMATOLOGIJO;BOHORIČEVA ULICA 20;1000 LJUBLJANA;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;4
50066;06001;50007;50066;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA OTROŠKO PSIHIATRIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;124;Otroška in mladostniška psihiatrija v bolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;1;3
50066;06001;50007;50066;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA OTROŠKO PSIHIATRIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;224;Otroška in mladostniška psihiatrija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;3
50066;06001;50007;50066;00;KC SPS PEDIATRIČNA KLINIKA SLUŽBA ZA OTROŠKO PSIHIATRIJO;;BOHORIČEVA ULICA 20;1000 LJUBLJANA;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;3
50078;06001;50007;50078;00;UKC LJUBLJANA  PEDIATRIČNA  KLINIKA;SLUŽBA ZA SPECIALNO LABORATORIJSKO DIAGNOSTIKO;BOHORIČEVA 20;1000 LJUBLJANA;505;Medicinska biokemija;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;1;3
50078;06001;50007;50078;00;UKC LJUBLJANA  PEDIATRIČNA  KLINIKA;SLUŽBA ZA SPECIALNO LABORATORIJSKO DIAGNOSTIKO;BOHORIČEVA 20;1000 LJUBLJANA;508;Laboratorijska dejavnost;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;3
50078;06001;50007;50078;00;UKC LJUBLJANA  PEDIATRIČNA  KLINIKA;SLUŽBA ZA SPECIALNO LABORATORIJSKO DIAGNOSTIKO;BOHORIČEVA 20;1000 LJUBLJANA;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;3
50079;06001;50007;50079;00;UKC LJUBLJANA  PEDIATRIČNA  KLINIKA;MEDICINSKE DEJAVNOSTI SKUPNEGA POMENA;BOHORIČEVA 20;1000 LJUBLJANA;127;Pediatrija v bolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;1;6
50079;06001;50007;50079;00;UKC LJUBLJANA  PEDIATRIČNA  KLINIKA;MEDICINSKE DEJAVNOSTI SKUPNEGA POMENA;BOHORIČEVA 20;1000 LJUBLJANA;227;Pediatrija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50079;06001;50007;50079;00;UKC LJUBLJANA  PEDIATRIČNA  KLINIKA;MEDICINSKE DEJAVNOSTI SKUPNEGA POMENA;BOHORIČEVA 20;1000 LJUBLJANA;505;Medicinska biokemija;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50079;06001;50007;50079;00;UKC LJUBLJANA  PEDIATRIČNA  KLINIKA;MEDICINSKE DEJAVNOSTI SKUPNEGA POMENA;BOHORIČEVA 20;1000 LJUBLJANA;507;Fizioterapija;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50079;06001;50007;50079;00;UKC LJUBLJANA  PEDIATRIČNA  KLINIKA;MEDICINSKE DEJAVNOSTI SKUPNEGA POMENA;BOHORIČEVA 20;1000 LJUBLJANA;508;Laboratorijska dejavnost;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50079;06001;50007;50079;00;UKC LJUBLJANA  PEDIATRIČNA  KLINIKA;MEDICINSKE DEJAVNOSTI SKUPNEGA POMENA;BOHORIČEVA 20;1000 LJUBLJANA;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;6
50080;06001;50007;50080;00;UKC LJUBLJANA  PEDIATRIČNA  KLINIKA;NEMEDICINSKE DEJAVNOSTI SKUPNEGA POMENA;BOHORIČEVA 20;1000 LJUBLJANA;508;Laboratorijska dejavnost;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;1;1
50083;06001;50007;50083;00;UKC LJUBLJANA  NEGOVALNA BOLNIŠNICA;NEGOVALNI ODDELEK;VRAZOV TRG 1;1000 LJUBLJANA;144;Zdravstvena nega v bolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;1;4
50083;06001;50007;50083;00;UKC LJUBLJANA  NEGOVALNA BOLNIŠNICA;NEGOVALNI ODDELEK;VRAZOV TRG 1;1000 LJUBLJANA;147;Podaljšano bolnišnično zdravljenje v bolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;4
50083;06001;50007;50083;00;UKC LJUBLJANA  NEGOVALNA BOLNIŠNICA;NEGOVALNI ODDELEK;VRAZOV TRG 1;1000 LJUBLJANA;507;Fizioterapija;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;4
50083;06001;50007;50083;00;UKC LJUBLJANA  NEGOVALNA BOLNIŠNICA;NEGOVALNI ODDELEK;VRAZOV TRG 1;1000 LJUBLJANA;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;4
50008;06001;50008;;00;UKC LJUBLJANA  STOMATOLOŠKA KLINIKA;STOMATOLOŠKA KLINIKA;HRVATSKI TRG 6;1000 LJUBLJANA;131;Radiologija v bolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;1;13
50008;06001;50008;;00;UKC LJUBLJANA  STOMATOLOŠKA KLINIKA;STOMATOLOŠKA KLINIKA;HRVATSKI TRG 6;1000 LJUBLJANA;231;Radiologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;13
50008;06001;50008;;00;UKC LJUBLJANA  STOMATOLOŠKA KLINIKA;STOMATOLOŠKA KLINIKA;HRVATSKI TRG 6;1000 LJUBLJANA;346;Javno zdravje v splošni zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;13
50008;06001;50008;;00;UKC LJUBLJANA  STOMATOLOŠKA KLINIKA;STOMATOLOŠKA KLINIKA;HRVATSKI TRG 6;1000 LJUBLJANA;401;Čeljustna in zobna ortopedija;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;13
50008;06001;50008;;00;UKC LJUBLJANA  STOMATOLOŠKA KLINIKA;STOMATOLOŠKA KLINIKA;HRVATSKI TRG 6;1000 LJUBLJANA;402;Otroško in preventivno zobozdravstvo;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;13
50008;06001;50008;;00;UKC LJUBLJANA  STOMATOLOŠKA KLINIKA;STOMATOLOŠKA KLINIKA;HRVATSKI TRG 6;1000 LJUBLJANA;403;Paradontologija;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;13
50008;06001;50008;;00;UKC LJUBLJANA  STOMATOLOŠKA KLINIKA;STOMATOLOŠKA KLINIKA;HRVATSKI TRG 6;1000 LJUBLJANA;404;Splošno zobozdravstvo;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;13
50008;06001;50008;;00;UKC LJUBLJANA  STOMATOLOŠKA KLINIKA;STOMATOLOŠKA KLINIKA;HRVATSKI TRG 6;1000 LJUBLJANA;405;Stomatološka protetika;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;13
50008;06001;50008;;00;UKC LJUBLJANA  STOMATOLOŠKA KLINIKA;STOMATOLOŠKA KLINIKA;HRVATSKI TRG 6;1000 LJUBLJANA;406;Zobne bolezni in endodontija;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;13
50008;06001;50008;;00;UKC LJUBLJANA  STOMATOLOŠKA KLINIKA;STOMATOLOŠKA KLINIKA;HRVATSKI TRG 6;1000 LJUBLJANA;446;Javno zdravje v zobozdravstveni dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;13
50008;06001;50008;;00;UKC LJUBLJANA  STOMATOLOŠKA KLINIKA;STOMATOLOŠKA KLINIKA;HRVATSKI TRG 6;1000 LJUBLJANA;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;13
50008;06001;50008;;00;UKC LJUBLJANA  STOMATOLOŠKA KLINIKA;STOMATOLOŠKA KLINIKA;HRVATSKI TRG 6;1000 LJUBLJANA;713;Visokošolsko izobraževanje;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;13
50008;06001;50008;;00;UKC LJUBLJANA  STOMATOLOŠKA KLINIKA;STOMATOLOŠKA KLINIKA;HRVATSKI TRG 6;1000 LJUBLJANA;714;Zobotehnika;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;13
50009;06001;50009;;00;UKC LJUBLJANA KL. ZA OTORINOLARINGOLOGIJO IN CERVIKOFACIALNO;KLINIKA ZA ORL IN CERVIKOFACIALNO KIRURGIJO;ZALOŠKA CESTA 2;1000 LJUBLJANA;123;Otorinolaringologija v bolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;1;11
50009;06001;50009;;00;UKC LJUBLJANA KL. ZA OTORINOLARINGOLOGIJO IN CERVIKOFACIALNO;KLINIKA ZA ORL IN CERVIKOFACIALNO KIRURGIJO;ZALOŠKA CESTA 2;1000 LJUBLJANA;131;Radiologija v bolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;11
50009;06001;50009;;00;UKC LJUBLJANA KL. ZA OTORINOLARINGOLOGIJO IN CERVIKOFACIALNO;KLINIKA ZA ORL IN CERVIKOFACIALNO KIRURGIJO;ZALOŠKA CESTA 2;1000 LJUBLJANA;134;Splošna kirurgija v bolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;11
50009;06001;50009;;00;UKC LJUBLJANA KL. ZA OTORINOLARINGOLOGIJO IN CERVIKOFACIALNO;KLINIKA ZA ORL IN CERVIKOFACIALNO KIRURGIJO;ZALOŠKA CESTA 2;1000 LJUBLJANA;223;Otorinolaringologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;11
50009;06001;50009;;00;UKC LJUBLJANA KL. ZA OTORINOLARINGOLOGIJO IN CERVIKOFACIALNO;KLINIKA ZA ORL IN CERVIKOFACIALNO KIRURGIJO;ZALOŠKA CESTA 2;1000 LJUBLJANA;231;Radiologija v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;11
50009;06001;50009;;00;UKC LJUBLJANA KL. ZA OTORINOLARINGOLOGIJO IN CERVIKOFACIALNO;KLINIKA ZA ORL IN CERVIKOFACIALNO KIRURGIJO;ZALOŠKA CESTA 2;1000 LJUBLJANA;238;Urgentna medicina v specialistični zunajbolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;11
50009;06001;50009;;00;UKC LJUBLJANA KL. ZA OTORINOLARINGOLOGIJO IN CERVIKOFACIALNO;KLINIKA ZA ORL IN CERVIKOFACIALNO KIRURGIJO;ZALOŠKA CESTA 2;1000 LJUBLJANA;507;Fizioterapija;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;11
50009;06001;50009;;00;UKC LJUBLJANA KL. ZA OTORINOLARINGOLOGIJO IN CERVIKOFACIALNO;KLINIKA ZA ORL IN CERVIKOFACIALNO KIRURGIJO;ZALOŠKA CESTA 2;1000 LJUBLJANA;509;Logopedija;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;11
50009;06001;50009;;00;UKC LJUBLJANA KL. ZA OTORINOLARINGOLOGIJO IN CERVIKOFACIALNO;KLINIKA ZA ORL IN CERVIKOFACIALNO KIRURGIJO;ZALOŠKA CESTA 2;1000 LJUBLJANA;512;Psihologija;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;11
50009;06001;50009;;00;UKC LJUBLJANA KL. ZA OTORINOLARINGOLOGIJO IN CERVIKOFACIALNO;KLINIKA ZA ORL IN CERVIKOFACIALNO KIRURGIJO;ZALOŠKA CESTA 2;1000 LJUBLJANA;702;Medicinsko tehnični pripomočki;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;11
50009;06001;50009;;00;UKC LJUBLJANA KL. ZA OTORINOLARINGOLOGIJO IN CERVIKOFACIALNO;KLINIKA ZA ORL IN CERVIKOFACIALNO KIRURGIJO;ZALOŠKA CESTA 2;1000 LJUBLJANA;706;Urejanje zdravstva, izobraževanja, kulturnih in drugih socialnih storitev;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;0;11
50010;06001;50010;;00;UKC LJUBLJANA OČESNA KLINIKA;OČESNA KLINIKA;ZALOŠKA CESTA 2;1000 LJUBLJANA;120;Oftalmologija v bolnišnični dejavnosti;1;JAVNI ZAVOD;13;KLINIKA;061;LJUBLJANA;5;1;8
